image_path,wave_height,wind_speed,label
data/raw/images/train\rough\DSC_2347_FB_3030_224x224.JPG,0.6428571428571429,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_3030_224x224_GN.JPG,0.4285714285714286,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_3030_224x224_HF.JPG,0.2857142857142857,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_3030_224x224_HF_RBC.JPG,0.5000000000000001,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_3030_224x224_HM.JPG,0.3571428571428571,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_3030_224x224_HM_GN.JPG,0.2142857142857143,0.024390243902439,rough
data/raw/images/train\rough\DSC_2347_FB_3060_224x224.JPG,0.5714285714285715,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_3060_224x224_HE.JPG,0.2857142857142857,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_3060_224x224_HF.JPG,0.8571428571428572,0.1951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_3060_224x224_HF_MB.JPG,0.3571428571428571,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_3060_224x224_HF_MB_GN.JPG,0.9285714285714284,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_3120_224x224.JPG,0.2857142857142857,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_3120_224x224_HF.JPG,0.2857142857142857,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_3120_224x224_HF_RGS.JPG,0.2857142857142857,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_3120_224x224_HF_RGS_GN.JPG,0.5000000000000001,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_3120_224x224_SSR.JPG,0.5000000000000001,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_3210_224x224.JPG,0.4285714285714286,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3210_224x224_HF.JPG,0.3571428571428571,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_3210_224x224_HF_HE.JPG,0.2857142857142857,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_3210_224x224_RGS.JPG,0.7142857142857143,0.7804878048780488,rough
data/raw/images/train\rough\DSC_2347_FB_3240_224x224.JPG,0.3571428571428571,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3240_224x224_HF.JPG,0.3571428571428571,0.1707317073170731,rough
data/raw/images/train\rough\DSC_2347_FB_3240_224x224_HF_HE.JPG,0.5714285714285715,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_3240_224x224_MB.JPG,0.2857142857142857,0.0975609756097561,rough
data/raw/images/train\rough\DSC_2347_FB_3240_224x224_MB_GN.JPG,0.5714285714285715,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_330_224x224.JPG,0.1428571428571428,0.1707317073170731,rough
data/raw/images/train\rough\DSC_2347_FB_330_224x224_GN.JPG,0.5714285714285715,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_330_224x224_HF.JPG,0.4285714285714286,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_330_224x224_HF_GN.JPG,0.5000000000000001,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_330_224x224_HF_RBC.JPG,0.2857142857142857,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_330_224x224_SSR.JPG,0.4285714285714286,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_3390_224x224.JPG,0.2857142857142857,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_3390_224x224_HF.JPG,0.3571428571428571,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_3390_224x224_HF_HM.JPG,0.4285714285714286,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_3390_224x224_HM.JPG,0.4285714285714286,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_3390_224x224_HM_GN.JPG,0.7857142857142857,0.926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_3450_224x224.JPG,0.4285714285714286,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_3450_224x224_HF.JPG,0.2857142857142857,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_3450_224x224_HF_GN.JPG,0.4285714285714286,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_3450_224x224_HF_RBC.JPG,0.6428571428571429,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_3450_224x224_RGS.JPG,0.4285714285714286,0.073170731707317,rough
data/raw/images/train\rough\DSC_2347_FB_3450_224x224_RGS_GN.JPG,0.5714285714285715,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_3540_224x224.JPG,0.4285714285714286,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3540_224x224_HE.JPG,0.3571428571428571,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_3540_224x224_HF.JPG,0.5000000000000001,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_3540_224x224_HF_GN.JPG,0.5000000000000001,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_3540_224x224_HF_HM.JPG,0.5000000000000001,0.6341463414634146,rough
data/raw/images/train\rough\DSC_2347_FB_3570_224x224.JPG,0.5714285714285715,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_3570_224x224_HF.JPG,0.5714285714285715,0.6829268292682927,rough
data/raw/images/train\rough\DSC_2347_FB_3570_224x224_HF_SSR.JPG,0.4285714285714286,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_3570_224x224_RBC.JPG,0.3571428571428571,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_3600_224x224.JPG,0.5000000000000001,0.6585365853658537,rough
data/raw/images/train\rough\DSC_2347_FB_3600_224x224_GN.JPG,0.5000000000000001,0.6341463414634146,rough
data/raw/images/train\rough\DSC_2347_FB_3600_224x224_HF.JPG,0.2857142857142857,0.2439024390243902,rough
data/raw/images/train\rough\DSC_2347_FB_3600_224x224_HF_SSR.JPG,0.6428571428571429,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_3600_224x224_RGS.JPG,0.7857142857142857,0.8780487804878049,rough
data/raw/images/train\rough\DSC_2347_FB_360_224x224.JPG,0.4285714285714286,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_360_224x224_GN.JPG,0.2857142857142857,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_360_224x224_HF.JPG,0.5000000000000001,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_360_224x224_HF_RGS.JPG,0.2857142857142857,0.1219512195121951,rough
data/raw/images/train\rough\DSC_2347_FB_360_224x224_MB.JPG,0.7142857142857143,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_3660_224x224.JPG,0.6428571428571429,0.7317073170731707,rough
data/raw/images/train\rough\DSC_2347_FB_3660_224x224_HE.JPG,0.4285714285714286,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_3660_224x224_HF.JPG,0.5714285714285715,0.048780487804878,rough
data/raw/images/train\rough\DSC_2347_FB_3660_224x224_HF_GN.JPG,0.4285714285714286,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_3660_224x224_HF_HM.JPG,0.2142857142857143,0.3658536585365853,rough
data/raw/images/train\rough\DSC_2347_FB_3690_224x224.JPG,0.7142857142857143,0.7804878048780488,rough
data/raw/images/train\rough\DSC_2347_FB_3690_224x224_HF.JPG,0.4285714285714286,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_3690_224x224_HF_RBC.JPG,0.2857142857142857,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_3690_224x224_RBC.JPG,0.3571428571428571,0.1463414634146341,rough
data/raw/images/train\rough\DSC_2347_FB_3810_224x224.JPG,0.3571428571428571,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_3810_224x224_HF.JPG,0.2857142857142857,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_3810_224x224_HF_GN.JPG,0.6428571428571429,0.6829268292682927,rough
data/raw/images/train\rough\DSC_2347_FB_3810_224x224_HF_MB.JPG,0.3571428571428571,0.073170731707317,rough
data/raw/images/train\rough\DSC_2347_FB_3810_224x224_HF_MB_GN.JPG,0.3571428571428571,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_3810_224x224_MB.JPG,0.3571428571428571,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_3840_224x224.JPG,0.4285714285714286,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_3840_224x224_GN.JPG,0.3571428571428571,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3840_224x224_HF.JPG,0.5714285714285715,0.7560975609756098,rough
data/raw/images/train\rough\DSC_2347_FB_3840_224x224_HF_HE.JPG,0.6428571428571429,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_3840_224x224_HM.JPG,0.9285714285714284,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_3870_224x224.JPG,0.5000000000000001,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_3870_224x224_HF.JPG,0.5000000000000001,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_3870_224x224_HF_RBC.JPG,0.5000000000000001,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3870_224x224_RGS.JPG,0.3571428571428571,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3900_224x224.JPG,0.1428571428571428,0.1463414634146341,rough
data/raw/images/train\rough\DSC_2347_FB_3900_224x224_HF.JPG,0.6428571428571429,0.6341463414634146,rough
data/raw/images/train\rough\DSC_2347_FB_3900_224x224_HF_HM.JPG,0.3571428571428571,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3900_224x224_HF_HM_GN.JPG,0.3571428571428571,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_3900_224x224_SSR.JPG,0.4285714285714286,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_3900_224x224_SSR_GN.JPG,0.2142857142857143,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_390_224x224.JPG,0.2857142857142857,0.1951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_390_224x224_HF.JPG,0.3571428571428571,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_390_224x224_HF_HE.JPG,0.9285714285714284,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_390_224x224_RBC.JPG,0.4285714285714286,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_3990_224x224.JPG,0.3571428571428571,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_3990_224x224_HF.JPG,0.2857142857142857,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_3990_224x224_HF_RGS.JPG,0.1428571428571428,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_3990_224x224_MB.JPG,0.4285714285714286,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_4110_224x224.JPG,0.5714285714285715,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_4110_224x224_GN.JPG,0.3571428571428571,0.1951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_4110_224x224_HF.JPG,0.5000000000000001,0.6341463414634146,rough
data/raw/images/train\rough\DSC_2347_FB_4110_224x224_HF_SSR.JPG,0.8571428571428572,0.926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_4110_224x224_RBC.JPG,0.2857142857142857,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_4170_224x224.JPG,0.7142857142857143,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_4170_224x224_HF.JPG,0.1428571428571428,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_4170_224x224_HF_SSR.JPG,0.5000000000000001,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_4170_224x224_RGS.JPG,0.4285714285714286,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_4200_224x224.JPG,0.9285714285714284,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_4200_224x224_HE.JPG,0.5000000000000001,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_4200_224x224_HF.JPG,0.4285714285714286,0.0975609756097561,rough
data/raw/images/train\rough\DSC_2347_FB_4200_224x224_HF_RBC.JPG,0.5714285714285715,0.7317073170731707,rough
data/raw/images/train\rough\DSC_2347_FB_4200_224x224_HF_RBC_GN.JPG,0.2857142857142857,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_420_224x224.JPG,0.5714285714285715,0.7073170731707317,rough
data/raw/images/train\rough\DSC_2347_FB_420_224x224_HF.JPG,0.5000000000000001,0.6341463414634146,rough
data/raw/images/train\rough\DSC_2347_FB_420_224x224_HF_RGS.JPG,0.7857142857142857,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_420_224x224_RGS.JPG,0.3571428571428571,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_4230_224x224.JPG,0.8571428571428572,0.7560975609756098,rough
data/raw/images/train\rough\DSC_2347_FB_4230_224x224_HF.JPG,0.4285714285714286,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_4230_224x224_HF_RBC.JPG,0.8571428571428572,0.951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_4230_224x224_HF_RBC_GN.JPG,0.5000000000000001,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_4230_224x224_HM.JPG,0.5714285714285715,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_4290_224x224.JPG,0.5000000000000001,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_4290_224x224_GN.JPG,0.3571428571428571,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_4290_224x224_HF.JPG,0.9285714285714284,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_4290_224x224_HF_RGS.JPG,0.3571428571428571,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_4290_224x224_HF_RGS_GN.JPG,0.7142857142857143,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_4290_224x224_MB.JPG,0.4285714285714286,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_4320_224x224.JPG,0.3571428571428571,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_4320_224x224_HF.JPG,0.5714285714285715,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_4320_224x224_HF_HE.JPG,0.4285714285714286,0.5853658536585366,rough
data/raw/images/train\rough\DSC_2347_FB_4320_224x224_SSR.JPG,0.5714285714285715,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_4410_224x224.JPG,0.2857142857142857,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_4410_224x224_HF.JPG,0.2142857142857143,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_4410_224x224_HF_RBC.JPG,0.2857142857142857,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_4410_224x224_HF_RBC_GN.JPG,0.2857142857142857,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_4410_224x224_RGS.JPG,0.4285714285714286,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_4500_224x224.JPG,0.3571428571428571,0.3658536585365853,rough
data/raw/images/train\rough\DSC_2347_FB_4500_224x224_HF.JPG,0.5000000000000001,0.6341463414634146,rough
data/raw/images/train\rough\DSC_2347_FB_4500_224x224_HF_RGS.JPG,0.4285714285714286,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_4500_224x224_HM.JPG,0.4285714285714286,0.1707317073170731,rough
data/raw/images/train\rough\DSC_2347_FB_4500_224x224_HM_GN.JPG,0.2857142857142857,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_450_224x224.JPG,0.4285714285714286,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_450_224x224_HF.JPG,0.3571428571428571,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_450_224x224_HF_GN.JPG,0.7142857142857143,0.7804878048780488,rough
data/raw/images/train\rough\DSC_2347_FB_450_224x224_HF_SSR.JPG,0.3571428571428571,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_450_224x224_MB.JPG,0.4285714285714286,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_4560_224x224.JPG,0.5714285714285715,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_4560_224x224_GN.JPG,0.5000000000000001,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_4560_224x224_HF.JPG,0.3571428571428571,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_4560_224x224_HF_SSR.JPG,0.5714285714285715,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_4560_224x224_HF_SSR_GN.JPG,0.3571428571428571,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_4560_224x224_RBC.JPG,0.3571428571428571,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_4770_224x224.JPG,0.4285714285714286,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_4770_224x224_HF.JPG,0.3571428571428571,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_4770_224x224_HF_RGS.JPG,0.7142857142857143,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_4770_224x224_MB.JPG,0.3571428571428571,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_4800_224x224.JPG,0.2857142857142857,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_4800_224x224_GN.JPG,0.5000000000000001,0.6585365853658537,rough
data/raw/images/train\rough\DSC_2347_FB_4800_224x224_HF.JPG,0.2857142857142857,0.1951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_4800_224x224_HF_GN.JPG,0.4285714285714286,0.6585365853658537,rough
data/raw/images/train\rough\DSC_2347_FB_4800_224x224_HF_HM.JPG,0.5000000000000001,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_4800_224x224_RGS.JPG,0.9285714285714284,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_480_224x224.JPG,0.7857142857142857,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_480_224x224_HF.JPG,0.5000000000000001,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_480_224x224_HF_RBC.JPG,0.2857142857142857,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_480_224x224_HM.JPG,0.2857142857142857,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_4830_224x224.JPG,0.2857142857142857,0.2439024390243902,rough
data/raw/images/train\rough\DSC_2347_FB_4830_224x224_GN.JPG,0.2142857142857143,0.1707317073170731,rough
data/raw/images/train\rough\DSC_2347_FB_4830_224x224_HF.JPG,0.3571428571428571,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_4830_224x224_HF_SSR.JPG,0.5000000000000001,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_4830_224x224_MB.JPG,0.4285714285714286,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_4920_224x224.JPG,0.3571428571428571,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_4920_224x224_HF.JPG,0.3571428571428571,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_4920_224x224_HF_GN.JPG,0.3571428571428571,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_4920_224x224_HF_SSR.JPG,0.5714285714285715,0.1707317073170731,rough
data/raw/images/train\rough\DSC_2347_FB_4920_224x224_RGS.JPG,0.2142857142857143,0.1707317073170731,rough
data/raw/images/train\rough\DSC_2347_FB_4920_224x224_RGS_GN.JPG,0.4285714285714286,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_4950_224x224.JPG,0.5000000000000001,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_4950_224x224_HE.JPG,0.3571428571428571,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_4950_224x224_HE_GN.JPG,0.5000000000000001,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_4950_224x224_HF.JPG,0.3571428571428571,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_4950_224x224_HF_HM.JPG,0.4285714285714286,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_4950_224x224_HF_HM_GN.JPG,0.7857142857142857,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_4980_224x224.JPG,0.5714285714285715,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_4980_224x224_HF.JPG,0.4285714285714286,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_4980_224x224_HF_RBC.JPG,0.4285714285714286,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_4980_224x224_RGS.JPG,0.5714285714285715,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_5010_224x224.JPG,0.3571428571428571,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_5010_224x224_HF.JPG,0.5000000000000001,0.2439024390243902,rough
data/raw/images/train\rough\DSC_2347_FB_5010_224x224_HF_RBC.JPG,0.4285714285714286,0.5853658536585366,rough
data/raw/images/train\rough\DSC_2347_FB_5010_224x224_MB.JPG,0.4285714285714286,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_5010_224x224_MB_GN.JPG,0.3571428571428571,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_5190_224x224.JPG,0.5714285714285715,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_5190_224x224_HF.JPG,0.4285714285714286,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_5190_224x224_HF_RGS.JPG,0.5714285714285715,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_5190_224x224_HF_RGS_GN.JPG,0.2857142857142857,0.1951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_5190_224x224_MB.JPG,0.2857142857142857,0.1951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_5250_224x224.JPG,0.5714285714285715,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_5250_224x224_GN.JPG,0.3571428571428571,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_5250_224x224_HE.JPG,0.4285714285714286,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_5250_224x224_HF.JPG,0.2857142857142857,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_5250_224x224_HF_RBC.JPG,0.5000000000000001,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_5340_224x224.JPG,0.7142857142857143,0.902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_5340_224x224_HF.JPG,0.7142857142857143,0.7560975609756098,rough
data/raw/images/train\rough\DSC_2347_FB_5340_224x224_HF_MB.JPG,0.8571428571428572,0.951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_5340_224x224_SSR.JPG,0.2857142857142857,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_540_224x224.JPG,0.5000000000000001,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_540_224x224_HF.JPG,0.5000000000000001,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_540_224x224_HF_GN.JPG,0.2857142857142857,0.3170731707317073,rough
data/raw/images/train\rough\DSC_2347_FB_540_224x224_HF_HE.JPG,0.6428571428571429,0.6585365853658537,rough
data/raw/images/train\rough\DSC_2347_FB_540_224x224_RGS.JPG,0.3571428571428571,0.3658536585365853,rough
data/raw/images/train\rough\DSC_2347_FB_5430_224x224.JPG,0.4285714285714286,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_5430_224x224_HF.JPG,0.4285714285714286,0.6097560975609756,rough
data/raw/images/train\rough\DSC_2347_FB_5430_224x224_HF_RGS.JPG,0.6428571428571429,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_5430_224x224_MB.JPG,0.2857142857142857,0.2439024390243902,rough
data/raw/images/train\rough\DSC_2347_FB_5430_224x224_MB_GN.JPG,0.6428571428571429,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_5490_224x224.JPG,0.4285714285714286,0.4390243902439024,rough
data/raw/images/train\rough\DSC_2347_FB_5490_224x224_HE.JPG,0.4285714285714286,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_5490_224x224_HF.JPG,0.4285714285714286,0.4634146341463415,rough
data/raw/images/train\rough\DSC_2347_FB_5490_224x224_HF_RGS.JPG,0.3571428571428571,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_5580_224x224.JPG,0.3571428571428571,0.4146341463414634,rough
data/raw/images/train\rough\DSC_2347_FB_5580_224x224_HF.JPG,0.5714285714285715,0.7073170731707317,rough
data/raw/images/train\rough\DSC_2347_FB_5580_224x224_HF_HM.JPG,0.2857142857142857,0.2195121951219512,rough
data/raw/images/train\rough\DSC_2347_FB_5580_224x224_HM.JPG,0.6428571428571429,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_5610_224x224.JPG,0.2142857142857143,0.1463414634146341,rough
data/raw/images/train\rough\DSC_2347_FB_5610_224x224_HF.JPG,0.2857142857142857,0.1707317073170731,rough
data/raw/images/train\rough\DSC_2347_FB_5610_224x224_HF_HE.JPG,0.7142857142857143,0.7317073170731707,rough
data/raw/images/train\rough\DSC_2347_FB_5610_224x224_RBC.JPG,0.3571428571428571,0.4878048780487805,rough
data/raw/images/train\rough\DSC_2347_FB_5670_224x224.JPG,0.2857142857142857,0.2926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_5670_224x224_HE.JPG,0.9285714285714284,0.5609756097560976,rough
data/raw/images/train\rough\DSC_2347_FB_5670_224x224_HF.JPG,0.8571428571428572,0.926829268292683,rough
data/raw/images/train\rough\DSC_2347_FB_5670_224x224_HF_RBC.JPG,0.5000000000000001,0.6585365853658537,rough
data/raw/images/train\rough\DSC_2347_FB_5670_224x224_HF_RBC_GN.JPG,0.4285714285714286,0.3902439024390244,rough
data/raw/images/train\rough\DSC_2347_FB_5700_224x224.JPG,0.3571428571428571,0.2682926829268293,rough
data/raw/images/train\rough\DSC_2347_FB_5700_224x224_HF.JPG,0.4285714285714286,0.3658536585365853,rough
data/raw/images/train\rough\DSC_2347_FB_5700_224x224_HF_RBC.JPG,0.2857142857142857,0.1463414634146341,rough
data/raw/images/train\rough\DSC_2347_FB_5700_224x224_HF_RBC_GN.JPG,0.5000000000000001,0.5121951219512195,rough
data/raw/images/train\rough\DSC_2347_FB_5700_224x224_MB.JPG,0.5000000000000001,0.1951219512195122,rough
data/raw/images/train\rough\DSC_2347_FB_5730_224x224.JPG,0.5714285714285715,0.5365853658536586,rough
data/raw/images/train\rough\DSC_2347_FB_5730_224x224_GN.JPG,0.2857142857142857,0.3414634146341463,rough
data/raw/images/train\rough\DSC_2347_FB_5730_224x224_HF.JPG,0.5000000000000001,0.5365853658536586,rough
